grid_id,year,month,latitude,longitude,blue,green,red,nir,swir1,swir2,ndvi,ndmi,nbr,treecover2000,lossyear,forest_loss_next_year,forested_2000,elevation,slope,aspect,soil_moisture,precipitation,temperature_c,burned_this_month,night_lights,landsat_image_count
-8045312,2024,6.0,38.00771967109696,-118.46083651684131,0.012602500000000003,0.041779999999999984,0.04682625,0.12712625,0.12603999999999999,0.11009,0.47390634,-0.044583313,0.011047533,40,24,0,1,2391,12.970372,10.276523,0.084149875,0.013,21.81714833577479,1,0.13577709209035943,56
-8224975,2024,7.0,36.01345974035162,-118.263207154335,0.05214750000000001,0.0748625,0.08533999999999997,0.2036175,0.18918000000000001,0.15928750000000003,0.40278327,0.03675558,0.12215318,71,2,0,1,2410,13.466315,221.95915,0.11612503,0.010000001,20.63410718774287,1,0.8482560905395076,56
-8230365,2024,7.0,36.01345974035162,-118.31710607138218,0.03035375,0.05815624999999999,0.05266999999999998,0.2061475,0.14425875,0.1107775,0.5859061,0.17380571,0.29493627,89,24,0,1,2650,13.621579,262.32208,0.11612503,0.010000001,20.63410718774287,1,0.21493015370585702,56
-8232162,2024,7.0,36.01345974035162,-118.33507237706458,0.04246749999999999,0.06911499999999998,0.08575250000000001,0.19765,0.222895,0.18167250000000001,0.42681685,-0.077706605,0.080453515,89,24,0,1,2557,4.9352307,292.02032,0.111453995,0.010000001,20.63410718774287,1,0.5775708953983018,56
-8219585,2024,7.0,36.89380871878875,-119.08965721572497,0.03633499999999999,0.05851375,0.05214750000000001,0.28545750000000003,0.15129875,0.07807999999999998,0.6992776,0.306629,0.5793643,59,16,0,1,1252,19.074583,339.43805,0.13686112,0.0050000004,26.355692369194458,1,0.1251016701054242,56
-8233958,2024,8.0,36.40871846536421,-118.74829740775955,0.01616374999999999,0.036651249999999996,0.03439625,0.21058875,0.12443125,0.06756124999999999,0.71641845,0.2539217,0.5156228,98,19,0,1,1803,19.36079,283.31717,0.10579433,0.004,17.91256314759613,1,10.081008878226081,56
-8241145,2024,8.0,36.35481954831704,-118.76626371344194,0.04033624999999999,0.06580124999999998,0.0630925,0.25346124999999997,0.18324000000000001,0.0988975,0.61064976,0.19232245,0.46951467,37,24,0,1,1300,26.81344,173.14804,0.0954518,0.004,22.48306203452489,1,5.201462032273412,56
-8239348,2024,8.0,36.372785853999424,-118.76626371344194,0.0475825,0.0834975,0.06809749999999998,0.24319000000000002,0.19061,0.11000749999999998,0.5624784,0.14537118,0.3873383,98,24,0,1,1776,26.749323,106.80121,0.0954518,0.004,22.48306203452489,1,4.350034989278625,56
-8235755,2024,8.0,36.40871846536421,-118.76626371344194,0.02470249999999999,0.042219999999999994,0.039029999999999995,0.212995,0.13868999999999998,0.0680425,0.72635883,0.27816087,0.56698674,91,24,0,1,1450,18.173618,281.37604,0.10579433,0.004,22.48306203452489,1,11.58824535466444,56
-8241145,2024,8.0,36.372785853999424,-118.78423001912434,0.03691249999999999,0.05236750000000001,0.057784999999999975,0.17972,0.1647325,0.09669749999999999,0.5296947,0.065048374,0.31779578,78,24,0,1,1315,20.92341,272.4266,0.0954518,0.004,22.48306203452489,1,1.5988146261922245,56
-8237552,2024,8.0,36.40871846536421,-118.78423001912434,0.031082499999999985,0.053027500000000005,0.046097499999999986,0.3209325,0.198585,0.09622999999999998,0.7669391,0.2826982,0.5735856,91,24,0,1,1584,14.583709,68.0801,0.10579433,0.004,22.48306203452489,1,2.117581731191388,56
-8185449,2024,8.0,38.83416973248691,-120.68865842145772,0.015104999999999993,0.028689999999999993,0.033681249999999996,0.070325,0.09588625,0.08752625,0.3098793,-0.1897849,-0.14257006,100,24,0,1,989,8.476251,77.45268,0.16780253,0.009000001,23.466510350217106,1,1.7634647717842689,56
-8230365,2024,9.0,36.426684771046595,-118.73033110207716,0.020536250000000006,0.02966624999999999,0.036733749999999996,0.08278249999999998,0.09988749999999999,0.07505499999999998,0.38596717,-0.067236856,0.09123097,100,24,0,1,1371,33.681583,302.30106,0.1069819,0.008,15.553720876905686,1,4.200400149294485,49
-8235755,2024,9.0,36.426684771046595,-118.78423001912434,0.022199999999999998,0.033172499999999994,0.03408,0.138305,0.11443500000000001,0.067025,0.59718925,0.12645824,0.3691237,95,24,0,1,1592,18.934853,328.14264,0.1069819,0.008,20.204938867357043,1,1.3383419530000538,49
-8187246,2024,10.0,36.83990980174158,-118.71236479639477,0.06677749999999999,0.091335,0.1018675,0.19061,0.24151250000000002,0.20568000000000003,0.26408926,-0.096816994,-0.098754704,79,16,0,1,2228,4.366015,211.99532,0.16386655,0.015000001,12.00655769840364,1,15.78615369796753,50
-8190839,2024,10.0,36.82194349605919,-118.73033110207716,0.024922499999999986,0.035564999999999986,0.0386725,0.07279999999999998,0.0959275,0.07915250000000001,0.25717118,-0.13847429,-0.13819382,100,16,0,1,1969,28.759783,302.0663,0.14588101,0.015000001,12.00655769840364,1,4.401202834139649,50
-8187246,2024,11.0,36.8039771903768,-118.67643218503,0.04749999999999999,0.06358750000000002,0.07769500000000001,0.11905500000000002,0.228505,0.22451749999999998,0.21211217,-0.31518057,-0.3398647,45,15,0,1,1821,5.7753787,143.15384,0.15934347,0.09200001,1.6868620554606082,1,1.6857784055173397,47
-8192635,2024,11.0,36.82194349605919,-118.74829740775955,0.04508000000000001,0.049699999999999994,0.06477,0.09837499999999999,0.1834325,0.20053749999999998,0.17609143,-0.30182838,-0.33907035,89,15,0,1,2001,27.77885,273.52365,0.17468037,0.087000005,1.6868620554606082,1,1.5368223228802285,47
