grid_id,year,month,latitude,longitude,blue,green,red,nir,swir1,swir2,ndvi,ndmi,nbr,treecover2000,lossyear,forest_loss_next_year,forested_2000,elevation,slope,aspect,soil_moisture,precipitation,temperature_c,burned_this_month,night_lights,landsat_image_count
-8201619,2021,2.0,37.86398922563783,-119.88017466575015,0.03377749999999999,0.05624499999999999,0.0660075,0.18555,0.1853575,0.13574750000000002,0.47520944,5.189973E-4,0.15500432,95,14,0,1,1341,4.7788615,281.1648,0.2729915,0.098000005,2.2351569720677276,1,0.1046831500442589,27
-8208805,2021,2.0,37.846022919955445,-119.93407358279732,0.03152250000000001,0.049479999999999996,0.0656775,0.13027499999999997,0.2025725,0.1638525,0.329659,-0.21720909,-0.11415967,100,13,0,1,1229,11.724562,261.02527,0.2729915,0.095000006,2.8713380314055144,1,0.09989975745825444,27
-8207009,2021,2.0,37.86398922563783,-119.93407358279732,0.037215,0.060012500000000024,0.07687,0.20848499999999998,0.24580249999999998,0.17092000000000002,0.4612325,-0.08214512,0.09901029,40,14,0,1,1283,2.9909172,51.710033,0.2729915,0.095000006,2.2351569720677276,1,0.11105016455985606,27
-8212398,2021,2.0,37.82805661427305,-119.95203988847972,0.022117499999999984,0.03914000000000001,0.045520000000000005,0.1442175,0.14281500000000003,0.09587250000000003,0.5201792,0.0048862062,0.20136198,91,14,0,1,1329,16.600487,254.24672,0.30198961,0.095000006,5.051909087953163,1,0.14131735182470745,27
-8214195,2021,2.0,37.82805661427305,-119.9700061941621,0.012300000000000005,0.023822499999999996,0.03322749999999999,0.11119000000000001,0.09832000000000002,0.06397249999999999,0.5398411,0.06142905,0.26956397,100,14,0,1,1180,11.228963,348.08484,0.30198961,0.095000006,5.051909087953163,1,0.16388680988594012,27
-8207009,2021,2.0,37.917888142685,-119.98797249984449,0.02792,0.0476375,0.0627625,0.15334750000000003,0.196,0.1402025,0.41916153,-0.1220919,0.044779424,99,14,0,1,1278,16.583298,49.28446,0.2729915,0.091000006,3.6644782611302276,1,0.1374552158967537,27
-8205212,2021,2.0,37.935854448367394,-119.98797249984449,0.053137500000000004,0.079455,0.09438750000000001,0.24725999999999998,0.28631,0.19685249999999999,0.4474568,-0.07318627,0.113501646,31,13,0,1,1297,15.020493,147.62715,0.22239345,0.091000006,3.6644782611302276,1,0.11347088414347833,27
-8210602,2021,2.0,37.917888142685,-120.02390511120927,0.0387825,0.0653475,0.0865225,0.1806275,0.25936,0.205735,0.35225528,-0.17894259,-0.06498431,100,13,0,1,1247,5.968294,231.73042,0.32038975,0.102000006,3.6644782611302276,1,0.1165576544072893,27
-8210602,2021,2.0,37.935854448367394,-120.04187141689167,0.02772749999999999,0.049947500000000006,0.067575,0.174605,0.17050749999999998,0.11556250000000001,0.441944,0.01187294,0.20347731,78,14,0,1,1276,4.783322,258.8458,0.27373642,0.102000006,3.6644782611302276,1,0.08620350854471326,27
-8386671,2021,2.0,36.678213050600064,-120.54492797599859,0.13914375,0.20804499999999998,0.24977625,0.30807625,0.404725,0.36178374999999996,0.1041917,-0.13565446,-0.080250114,77,20,0,1,105,1.482121,128.72968,0.22621316,0.023000002,11.504455707186764,1,0.15891087776981294,27
-8104600,2021,7.0,37.81009030859066,-118.8560952418539,0.04991999999999999,0.06342249999999999,0.06422,0.19971250000000002,0.1679775,0.10651500000000003,0.51336044,0.08630912,0.30434072,54,21,0,1,2757,5.547545,180.0,0.13604371,0.021000002,19.501119437268983,1,5.7368156958254986,27
