grid_id,year,month,latitude,longitude,blue,green,red,nir,swir1,swir2,ndvi,ndmi,nbr,treecover2000,lossyear,forest_loss_next_year,forested_2000,elevation,slope,aspect,soil_moisture,precipitation,temperature_c,burned_this_month,night_lights,landsat_image_count
-8203415,2022,1.0,37.917888142685,-119.95203988847972,0.04194500000000001,0.06928000000000001,0.08412999999999998,0.24670999999999998,0.19190249999999998,0.12164000000000003,0.4914158,0.12495654,0.3395412,60,13,0,1,1370,25.783909,219.58046,0.32147902,0.083000004,3.740285656016397,1,0.22338815460292002,53
-8201618,2022,1.0,37.935854448367394,-119.95203988847972,0.5623,0.58530375,0.6000987500000001,0.64913125,0.154475,0.105195,0.21466875,0.50361246,0.604736,75,13,0,1,1437,15.173833,100.31535,0.26059344,0.083000004,3.740285656016397,1,0.3289201341738755,53
-8205212,2022,1.0,37.917888142685,-119.9700061941621,0.03171499999999999,0.049425,0.057620000000000005,0.17768499999999998,0.18478,0.12780000000000002,0.5015823,-0.019574303,0.18102774,37,14,0,1,1099,9.825451,200.82086,0.32147902,0.083000004,3.740285656016397,1,0.21714349098814031,53
-8205212,2022,1.0,37.935854448367394,-119.98797249984449,0.049315,0.08149,0.09921375000000002,0.28824875000000005,0.29236,0.19697625,0.48801225,-0.0071276836,0.18807545,31,13,0,1,1297,15.020493,147.62715,0.26059344,0.083000004,3.740285656016397,1,0.2059189855443457,53
-8165685,2022,5.0,38.63654036998062,-120.29339969644514,0.029212500000000002,0.03397,0.042137499999999994,0.06391750000000002,0.10263749999999999,0.114875,0.20536514,-0.31432787,-0.3463382,100,21,0,1,1992,31.852118,306.8177,0.26586288,0.033,9.795703465451481,1,0.2772957591906838,56
-8205212,2022,7.0,37.52262941767241,-119.57474746914951,0.038589999999999985,0.049287499999999984,0.05321999999999999,0.11066749999999997,0.10676249999999998,0.103325,0.30619237,-0.047921456,0.012580918,100,22,0,1,1893,13.8324375,350.457,0.12634331,0.007,20.2769590685445,1,9.949028866365552,52
-8207009,2022,7.0,37.52262941767241,-119.5927137748319,0.043072499999999986,0.06397249999999999,0.06529249999999998,0.14963500000000002,0.13855250000000002,0.10326999999999997,0.34194273,0.021913774,0.08744643,100,23,1,1,1788,12.361953,343.77673,0.12634331,0.007,20.2769590685445,1,0.7738975423442966,52
-8208806,2022,7.0,37.52262941767241,-119.6106800805143,0.026874999999999996,0.0416425,0.04035,0.14227875,0.09061999999999998,0.055846249999999986,0.523919,0.21410441,0.38137877,100,23,1,1,1611,24.569496,324.5241,0.11105084,0.006,20.2769590685445,1,1.3766501090592809,52
-8228568,2022,7.0,37.540595723354805,-119.82627574870298,0.025692500000000007,0.047238749999999996,0.03627999999999999,0.23201125,0.1345925,0.06893625,0.7435968,0.2701561,0.567183,97,22,0,1,1242,26.975746,222.98923,0.08668581,0.004,25.25800273033883,1,0.42103924892014927,52
-8226771,2022,7.0,37.5585620290372,-119.82627574870298,0.03744874999999999,0.06334000000000001,0.058596250000000016,0.24605000000000002,0.18842375,0.10091875,0.6316258,0.15454128,0.4249836,89,19,0,1,1242,21.038496,72.86631,0.08668581,0.004,24.878889092066004,1,0.2942083639403184,52
