grid_id,year,month,latitude,longitude,blue,green,red,nir,swir1,swir2,ndvi,ndmi,nbr,treecover2000,lossyear,forest_loss_next_year,forested_2000,elevation,slope,aspect,soil_moisture,precipitation,temperature_c,burned_this_month,night_lights,landsat_image_count,ndvi_delta_1m,ndmi_delta_1m,nbr_delta_1m,soil_moisture_delta_1m
-8230364,2022,7.0,37.5585620290372,-119.86220836006775,0.0503324999999999,0.073405,0.0756874999999999,0.23674125,0.17973375,0.13394625,0.6115137,0.1335563,0.4019935,94,17,0.0,1,1196,10.664415,18.985033,0.073530674,0.004,25.708121912966533,1,0.4164670832041237,52,,,,
-8228569,2021,9.0,36.49854999377616,-118.78423001912434,0.0355649999999999,0.0512124999999999,0.0602599999999999,0.1845325,0.1780425,0.0982649999999999,0.5076647,0.017899744,0.30505043,60,21,0.0,1,1023,29.724106,44.861706,0.11038716,0.009000001,21.355735884772457,1,2.57871589730852,24,,,,
-8228568,2020,9.0,36.21108910285791,-118.49676912820608,0.0445024999999999,0.0621025,0.0617724999999999,0.079345,0.10864625,0.1305087499999999,0.12478423,-0.155453,-0.23333526,41,20,0.0,1,1899,8.2891,-0.0,0.09610006,0.008,20.16925674014624,1,2.0053526147234217,28,,,,
-8228568,2021,9.0,36.57041521650572,-118.8560952418539,0.2374975,0.29786,0.313865,0.3155699999999999,0.1745499999999999,0.085065,0.0027087785,0.28772545,0.57534915,76,21,0.0,1,1112,24.217829,229.62328,0.11754622,0.009000001,20.76942132314048,1,3.911892855181717,24,,,,
-8228568,2021,10.0,36.642280439235286,-118.92796046458344,0.0713424999999999,0.14111,0.1418525,0.22757,0.1906925,0.11075,0.23203108,0.088168316,0.3452944,89,21,0.0,1,1373,16.878756,221.67583,0.18467844,0.066,11.762500771143152,1,1.82967987023294,25,0.2293223015,-0.199557134,-0.23005474999999997,0.06713221999999999
-8228568,2022,7.0,37.540595723354805,-119.82627574870298,0.0256925,0.0472387499999999,0.0362799999999999,0.23201125,0.1345925,0.06893625,0.7435968,0.2701561,0.567183,97,22,0.0,1,1242,26.975746,222.98923,0.08668581,0.004,25.25800273033883,1,0.4210392489201492,52,,,,
-8228568,2022,9.0,37.21720222107178,-119.50288224641994,0.0464,0.060535,0.0636974999999999,0.18649875,0.1836525,0.14120625,0.44029406,-0.025279945,0.12865417,74,22,0.0,1,789,6.871631,57.499664,0.10859367,0.024,22.540112919277647,1,1.2548108355452616,53,,,,
-8226772,2020,9.0,37.00160655288309,-119.26932027254888,0.0519549999999999,0.0919674999999999,0.073625,0.1415225,0.1393775,0.10503,0.31558582,0.0076361694,0.14801107,76,16,0.0,1,908,8.367816,172.07933,0.10686065,0.011000001,23.35737251705598,1,4.3618291440204935,28,,,,
-8226772,2021,9.0,36.46261738241138,-118.73033110207716,0.0133175,0.0226399999999999,0.018295,0.1103925,0.0501674999999999,0.0246474999999999,0.7156678,0.37509343,0.63496,100,23,0.0,1,1880,24.63917,292.84424,0.10417274,0.009000001,16.78428406185577,1,3.6023184835910795,24,,,,
-8226772,2021,10.0,36.66024674491767,-118.92796046458344,0.1173225,0.149855,0.1426775,0.19633,0.0993375,0.0514324999999999,0.15826346,0.32804587,0.5848242,99,22,1.0,1,1605,17.043608,260.88525,0.1997049,0.066,8.330668508878318,1,0.7393739274702966,25,-0.5574043399999999,-0.04704755999999999,-0.05013579999999995,0.09553215999999999
-8226772,2022,7.0,37.57652833471958,-119.84424205438536,0.0464275,0.06763,0.0569875,0.31777,0.20766,0.1142425,0.6946318,0.20787552,0.4822857,100,16,0.0,1,1201,18.60722,256.08957,0.073530674,0.004,24.878889092066004,1,1.5339164857409502,52,,,,
-8226771,2020,9.0,37.01957285856548,-119.28728657823126,0.1816175,0.23088375,0.2427087499999999,0.2583425,0.22714375,0.22112125,0.07447414,0.025414422,0.036548827,41,20,0.0,1,1318,9.265743,7.138871,0.09675279,0.011000001,23.35737251705598,1,0.848845981378955,28,,,,
-8226771,2021,8.0,36.28295432558748,-118.55066804525326,0.04497,0.0688949999999999,0.09271,0.1738075,0.239395,0.2496249999999999,0.23376207,-0.19268665,-0.21362968,64,11,0.0,1,2394,15.315547,126.23475,0.106969446,0.003,17.451466968495367,1,10.493815117670843,28,,,,
-8226771,2021,9.0,36.57041521650572,-118.8381289361715,0.2002625,0.2798475,0.3067975,0.3138375,0.195175,0.1171849999999999,0.011343221,0.23312296,0.4562465,78,21,0.0,1,1260,30.387468,204.35995,0.11754622,0.009000001,18.23889831966824,1,2.529638876207173,24,-0.22241884899999997,0.42580960999999995,0.6698761799999999,0.010576774000000011
-8226771,2021,10.0,36.642280439235286,-118.90999415890109,0.0466474999999999,0.0621025,0.0713149999999999,0.16862375,0.1719375,0.1241424999999999,0.40560737,-0.009724077,0.15194488,92,22,1.0,1,1683,35.039772,78.0089,0.18467844,0.066,11.762500771143152,1,1.1187129052769806,25,0.394264149,-0.242847037,-0.30430162,0.06713221999999999
-8226771,2022,7.0,37.5585620290372,-119.82627574870298,0.0374487499999999,0.06334,0.05859625,0.24605,0.18842375,0.10091875,0.6316258,0.15454128,0.4249836,89,19,0.0,1,1242,21.038496,72.86631,0.08668581,0.004,24.878889092066004,1,0.2942083639403184,52,,,,
